molecule_id,dataset_name,smiles,top_v,atom_v,top_reason,atom_reason,top_cat,atom_cat
388640908,BDED.smi,C(=NN[C@H]1CCSC1)c1cncs1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
695140457,BDED.smi,C=C(Br)CN(C1CCC1)C1CNC1,0,1,cycle_not_5,ok,not_c5_cycle,none
842528079,BDED.smi,C[C@H]1CC(=Nn2cc(Br)cn2)CO1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
842528082,BDED.smi,C[C@@H]1CC(=Nn2cc(Br)cn2)CO1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
872374072,BDED.smi,C(=NN[C@@H]1CCSC1)c1cnsc1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
872374087,BDED.smi,C(=NN[C@H]1CCSC1)c1cnsc1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
153392819,BDED.smi,C=C(Cl)CN1CCC(OC(C)=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
271989058,BDED.smi,C#CCCN1CCN(C/C=C/Cl)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
51579843,BDED.smi,C=C(Cl)CN1CCC(NC(C)=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
760945507,BDED.smi,N#CCCN1CCN(C/C=C/Cl)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
760945509,BDED.smi,N#CCCN1CCN(C/C=C\Cl)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
86573381,BDED.smi,C=C(Cl)CN1CCC(CC(=O)O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
191990944,BDED.smi,C(=N/OCC1OCCO1)\c1cccs1,0,1,multiple_cycles_in_component,ok,multiple_cycles,none
261527368,BDED.smi,Cc1ccc(C/N=C2/NC[C@@H](C)N2)s1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261527369,BDED.smi,Cc1ccc(C/N=C2/NC[C@H](C)N2)s1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261527794,BDED.smi,C[C@H]1CN/C(=N/Cc2ccc(Cl)s2)N1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261527795,BDED.smi,C[C@@H]1CN/C(=N/Cc2ccc(Cl)s2)N1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261529179,BDED.smi,Cc1cscc1C/N=C1\NCCN1C,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261530151,BDED.smi,Cc1ccsc1C/N=C1\NCCN1C,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
26262537,BDED.smi,O/C(Cc1ccsc1)=N\c1ncn[nH]1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
263161826,BDED.smi,Cc1csc(C/N=C2\NC[C@@H](C)N2)c1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
263161827,BDED.smi,Cc1csc(C/N=C2\NC[C@H](C)N2)c1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
329851152,BDED.smi,OC(C[C@@H]1CCOC1)=Nc1nncs1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
40448295,BDAB.smi,Cc1cnc(I)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
142378139,BDAB.smi,Cc1nc(N)c(I)nc1C,0,1,cycle_not_5,ok,not_c5_cycle,none
1700079,BDAB.smi,Cc1nc(N)c(Br)nc1C,0,1,cycle_not_5,ok,not_c5_cycle,none
196242136,BDAB.smi,Cc1nc(Br)c(=O)[nH]c1C,0,1,cycle_not_5,ok,not_c5_cycle,none
205141065,BDAB.smi,Cc1cc(I)c(=O)[nH]c1C,0,1,cycle_not_5,ok,not_c5_cycle,none
209832909,BDAB.smi,Nc1cc(O)c(F)cc1Br,0,1,cycle_not_5,ok,not_c5_cycle,none
214773883,BDAB.smi,Oc1cc(Br)c(O)cc1F,0,1,cycle_not_5,ok,not_c5_cycle,none
238479260,BDAB.smi,Cc1[nH]c(=O)c(C)nc1Br,0,1,cycle_not_5,ok,not_c5_cycle,none
35569739,BDAB.smi,Cc1cc(O)c(Br)nc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
39263685,BDAB.smi,Nc1nc(N)c(Br)cc1Cl,0,1,cycle_not_5,ok,not_c5_cycle,none
66352318,BDAB.smi,Cc1nc(F)c(N)cc1Br,0,1,cycle_not_5,ok,not_c5_cycle,none
885163349,BDAB.smi,Cc1cc(F)c(Br)nc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
95494811,BDAB.smi,Nc1cc(O)c(Br)cc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
95929620,BDAB.smi,Cc1nc(N)c(Br)nc1Cl,0,1,cycle_not_5,ok,not_c5_cycle,none
95929622,BDAB.smi,Cc1nc(N)c(Cl)nc1Br,0,1,cycle_not_5,ok,not_c5_cycle,none
97442012,BDAB.smi,Cc1cc(N)c(N)cc1I,0,1,cycle_not_5,ok,not_c5_cycle,none
97447211,BDAB.smi,Cc1cc(O)c(N)cc1I,0,1,cycle_not_5,ok,not_c5_cycle,none
107435878,BDAB.smi,O=C1CCc2c1c[nH]c2Br,0,1,cycle_not_5,ok,not_c5_cycle,none
107436267,BDAB.smi,N[C@H]1CCc2c1c[nH]c2Br,0,1,cycle_not_5,ok,not_c5_cycle,none
107436269,BDAB.smi,N[C@@H]1CCc2c1c[nH]c2Br,0,1,cycle_not_5,ok,not_c5_cycle,none
117729197,BDAB.smi,Nc1cn2cc(Br)sc2n1,0,1,cycle_not_5,ok,not_c5_cycle,none
2060324333,BDAB.smi,O[C@H]1CCn2c(Br)cnc21,0,1,cycle_not_5,ok,not_c5_cycle,none
2060324334,BDAB.smi,O[C@@H]1CCn2c(Br)cnc21,0,1,cycle_not_5,ok,not_c5_cycle,none
2088617662,BDAB.smi,C[C@H]1COc2c(Br)cnn21,0,1,cycle_not_5,ok,not_c5_cycle,none
2088617663,BDAB.smi,C[C@@H]1COc2c(Br)cnn21,0,1,cycle_not_5,ok,not_c5_cycle,none
225791074,BDAB.smi,Cc1n[nH]c2c(Br)n[nH]c12,0,1,cycle_not_5,ok,not_c5_cycle,none
115835153,BDAB.smi,O=Cc1cc(Br)c(CO)cc1F,0,1,cycle_not_5,ok,not_c5_cycle,none
169724923,BDAB.smi,C1CN[C@@H](CSC2=NCCS2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
169724924,BDAB.smi,C1CN[C@H](CSC2=NCCS2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1704371,BDAB.smi,O=c1cn[nH]c2c(Br)cccc12,0,1,cycle_not_5,ok,not_c5_cycle,none
1692451,ADAA.smi,C1CCOCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
30725898,ADAA.smi,C1=NCCCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
3861206,ADAA.smi,C1CSCSC1,0,1,cycle_not_5,ok,not_c5_cycle,none
39255477,ADAA.smi,C1CCN=NC1,0,1,cycle_not_5,ok,not_c5_cycle,none
4416382,ADAA.smi,C1CCSCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
4726938,ADAA.smi,C1=COCCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
78067302,ADAA.smi,C1=CCSCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
895354,ADAA.smi,c1ccncc1,0,1,cycle_not_5,ok,not_c5_cycle,none
2034583,ADAA.smi,C1CCCOCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
3636476,ADAA.smi,C1CCCNCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
100004326,ADAA.smi,C[C@H]1CC[C@H](N)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
100008245,ADAA.smi,C[C@H]1CC[C@@H](N)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
100023113,ADAA.smi,C[C@H]1CC[C@@H](O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
100023122,ADAA.smi,C[C@H]1CC[C@H](O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
108279948,ADAA.smi,OC1CCC(F)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
13613,ADAA.smi,Nc1ccc(F)cc1,0,1,cycle_not_5,ok,not_c5_cycle,none
1427060,ADAA.smi,Nc1ccc(Br)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
142885556,ADAA.smi,N[C@H]1CC[C@H](F)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
14982086,ADAA.smi,Nc1ccc(=S)[nH]c1,0,1,cycle_not_5,ok,not_c5_cycle,none
14982419,ADAA.smi,Cc1cnc(Cl)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
14989449,ADAA.smi,Fc1cnc(Br)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
1529074,ADAA.smi,Clc1ncc(Br)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
152979,ADAA.smi,Cc1ccc(Cl)nn1,0,1,cycle_not_5,ok,not_c5_cycle,none
15446549,ADAA.smi,Cc1ncc(Br)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
1585353,ADAA.smi,CC1CCN(C)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1596028,ADAA.smi,Fc1ccc(Cl)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
164463,ADAA.smi,Oc1ccc(F)cc1,0,1,cycle_not_5,ok,not_c5_cycle,none
1644846,ADAA.smi,Cc1ncc(Cl)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
1664886,ADAA.smi,CC1CCC(N)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1672810,ADAA.smi,CC1CCC(O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1463786549,CAAD.smi,CNS(=O)(=O)C1CCN(S(=O)(=O)NC)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
351662142,CAAD.smi,CCS(=O)(=O)N1CCN(S(=O)(=O)NC)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1446590977,CAAD.smi,Nc1nnn(CC(=O)Nn2cc(Br)cn2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
118857122,CAAD.smi,CN1CCN(S(=O)(=O)N2CCC(N)CC2)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1463155442,CAAD.smi,CN1CCN(S(=O)(=O)N2CCC(O)CC2)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1601139237,CAAD.smi,NC(=O)C1(NS(=O)(=O)CC2(C(=O)O)CC2)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
547468599,CAAD.smi,O=S(=O)(CCNS(=O)(=O)NC1CC1)NC1CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
758496851,CAAD.smi,Cn1cc(S(=O)(=O)N2C[C@H](O)[C@H](O)C2)nc1Cl,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
859269226,CAAD.smi,Cn1cc(S(=O)(=O)N2C[C@H](O)[C@@H](O)C2)nc1Cl,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
93091826,CAAD.smi,Cc1nc(S(=O)(=O)N2C[C@H](O)[C@H](O)C2)cn1C,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1003535028,CAAD.smi,CN(C)C(=O)CN1CCC(NC(=O)C(N)=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1026551186,CAAD.smi,C[C@@H](NC1CCC(NC(=O)C(N)=O)CC1)C(N)=O,0,1,cycle_not_5,ok,not_c5_cycle,none
1026551187,CAAD.smi,C[C@H](NC1CCC(NC(=O)C(N)=O)CC1)C(N)=O,0,1,cycle_not_5,ok,not_c5_cycle,none
1034720944,CAAD.smi,C[C@@H](N[C@H]1CC[C@H](NC(=O)C(N)=O)CC1)C(N)=O,0,1,cycle_not_5,ok,not_c5_cycle,none
1034720946,CAAD.smi,C[C@H](N[C@H]1CC[C@H](NC(=O)C(N)=O)CC1)C(N)=O,0,1,cycle_not_5,ok,not_c5_cycle,none
1321611232,CAAD.smi,CNC(=O)C(=O)N1CCC([C@@H](O)C(=O)OC)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1321611234,CAAD.smi,CNC(=O)C(=O)N1CCC([C@H](O)C(=O)OC)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1324249318,CAAD.smi,CNC(=O)C(=O)N1CCC(C(=O)N(C)OC)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1351089828,CAAD.smi,C[C@@H](O)[C@H](O)CN1CCN(CC(=O)N(C)C)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1351089829,CAAD.smi,C[C@@H](O)[C@@H](O)CN1CCN(CC(=O)N(C)C)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1351089830,CAAD.smi,C[C@H](O)[C@@H](O)CN1CCN(CC(=O)N(C)C)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1351089831,CAAD.smi,C[C@H](O)[C@H](O)CN1CCN(CC(=O)N(C)C)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1363215162,CAAD.smi,CS(=O)(=O)CCN1CCN(CCS(N)(=O)=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
148870736,CAAD.smi,O=C(NCCO)c1ccc(C(=O)NCCO)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
196048532,CAAD.smi,C1CNCCNCCOCCOCCNCCN1,0,1,cycle_not_5,ok,not_c5_cycle,none
360414075,CAAD.smi,CN(C)C(=O)CN1CCC(NC(=O)C(=O)O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
408338858,CAAD.smi,CN(C)S(=O)(=O)N1CCN(C(C)(C)C(N)=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
50917360,CAAD.smi,CN(C)CC(=O)N1CCN(C(=O)CC(=O)O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
827361764,CAAD.smi,C[C@H](CC(=O)O)N1CCN(C(=O)CC(N)=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
827361766,CAAD.smi,C[C@@H](CC(=O)O)N1CCN(C(=O)CC(N)=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
31393522,ADAB.smi,C1=NCCCCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
103014458,ADAB.smi,N[C@H]1CC[C@@H](F)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
104628779,ADAB.smi,CC1=CC[C@@H](C)NC1,0,1,cycle_not_5,ok,not_c5_cycle,none
104628783,ADAB.smi,CC1=CC[C@H](C)NC1,0,1,cycle_not_5,ok,not_c5_cycle,none
104633218,ADAB.smi,N[C@H]1CC=C(F)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
104633223,ADAB.smi,N[C@@H]1CC=C(F)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
113332235,ADAB.smi,CN1CCC(F)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
114739410,ADAB.smi,C1CCSCCNC1,0,1,cycle_not_5,ok,not_c5_cycle,none
116238716,ADAB.smi,C1=CCNCCCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
141797477,ADAB.smi,O[C@H]1CC[C@H](F)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1679006,ADAB.smi,C1CSCSCCO1,0,1,cycle_not_5,ok,not_c5_cycle,none
217718377,ADAB.smi,O[C@H]1CC=C(F)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
217718484,ADAB.smi,O[C@@H]1CC=C(F)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
219139229,ADAB.smi,C[C@@H]1CC[C@H](F)CN1,0,1,cycle_not_5,ok,not_c5_cycle,none
219139317,ADAB.smi,C[C@H]1CC[C@H](F)CN1,0,1,cycle_not_5,ok,not_c5_cycle,none
219139385,ADAB.smi,C[C@@H]1CC[C@@H](F)CN1,0,1,cycle_not_5,ok,not_c5_cycle,none
219139451,ADAB.smi,C[C@H]1CC[C@@H](F)CN1,0,1,cycle_not_5,ok,not_c5_cycle,none
2539878,ADAB.smi,Cc1ccc(P)cc1,0,1,cycle_not_5,ok,not_c5_cycle,none
259941603,ADAB.smi,O[C@H]1CC[C@H](F)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
36474277,ADAB.smi,Cc1ccc(S)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
4277517,ADAB.smi,CC1SCC(O)CS1,0,1,cycle_not_5,ok,not_c5_cycle,none
5457402,ADAB.smi,CC1=CCC(=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
72220271,ADAB.smi,C[C@@H]1CC[C@H](O)CS1,0,1,cycle_not_5,ok,not_c5_cycle,none
72220272,ADAB.smi,C[C@H]1CC[C@H](O)CS1,0,1,cycle_not_5,ok,not_c5_cycle,none
72220273,ADAB.smi,C[C@@H]1CC[C@@H](O)CS1,0,1,cycle_not_5,ok,not_c5_cycle,none
72220274,ADAB.smi,C[C@H]1CC[C@@H](O)CS1,0,1,cycle_not_5,ok,not_c5_cycle,none
72220275,ADAB.smi,C[C@@H]1CC[C@H](N)CS1,0,1,cycle_not_5,ok,not_c5_cycle,none
72220276,ADAB.smi,C[C@H]1CC[C@H](N)CS1,0,1,cycle_not_5,ok,not_c5_cycle,none
72220277,ADAB.smi,C[C@@H]1CC[C@@H](N)CS1,0,1,cycle_not_5,ok,not_c5_cycle,none
72220278,ADAB.smi,C[C@H]1CC[C@@H](N)CS1,0,1,cycle_not_5,ok,not_c5_cycle,none
224380855,BEED.smi,COc1cc(Br)c(C#N)cc1F,0,1,cycle_not_5,ok,not_c5_cycle,none
308343795,BEED.smi,C(=NN[C@@H]1CCSC1)c1ccsc1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
308343796,BEED.smi,C(=NN[C@H]1CCSC1)c1ccsc1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
388807627,BEED.smi,C(=NN[C@@H]1CCSC1)c1cccs1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
388807635,BEED.smi,C(=NN[C@H]1CCSC1)c1cccs1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
118986545,BEED.smi,C=C(Cl)CN1CCC(NC(C)C)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
134436926,BEED.smi,C=CCCC1=NN=C(NCC=C)SC1,0,1,cycle_not_5,ok,not_c5_cycle,none
399423546,BEED.smi,CSCCN1CCC(CCC#N)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
67132502,BEED.smi,C=C(Cl)CN1CCN(CC(C)C)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
727932193,BEED.smi,C=C(Cl)CN1CCC(CN(C)C)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1255113720,BEED.smi,CCc1nnc(-c2ccc(C#N)s2)o1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1341290723,BEED.smi,CCc1nnc(-c2cc(C#N)cs2)o1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1353964115,BEED.smi,CCc1noc(-c2csc(C#N)c2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
226760494,BEED.smi,CCc1noc(-c2ccc(C#N)s2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
255445226,BEED.smi,C(=NOCc1ccon1)c1cccs1,0,1,multiple_cycles_in_component,ok,multiple_cycles,none
329775042,BEED.smi,OC(C[C@@H]1CCOC1)=Nc1nccs1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
334754024,BEED.smi,CCc1noc(-c2cc(C#N)cs2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
451324674,BEED.smi,CS[C@@H]1CCN([C@H]2CC[C@H](C#N)C2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
451324675,BEED.smi,CS[C@@H]1CCN([C@@H]2CC[C@@H](C#N)C2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
451324676,BEED.smi,CS[C@@H]1CCN([C@@H]2CC[C@H](C#N)C2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
451324677,BEED.smi,CS[C@@H]1CCN([C@H]2CC[C@@H](C#N)C2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
606277148,BEED.smi,C=C1CCN(c2ccc(Cl)nn2)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
741752722,BEED.smi,C(=NOC[C@@H]1CCOC1)c1cccs1,0,1,multiple_cycles_in_component,ok,multiple_cycles,none
741752723,BEED.smi,C(=NOC[C@H]1CCOC1)c1cccs1,0,1,multiple_cycles_in_component,ok,multiple_cycles,none
755821729,BEED.smi,C1CC[C@H](ON=C2CCSCC2)OC1,0,1,cycle_not_5,ok,not_c5_cycle,none
755821734,BEED.smi,C1CC[C@@H](ON=C2CCSCC2)OC1,0,1,cycle_not_5,ok,not_c5_cycle,none
769588409,BEED.smi,Cc1ccsc1C=NN1CCCC1=O,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
769588461,BEED.smi,O=C1CCCN1N=Cc1cscc1Cl,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
774444308,BEED.smi,C1CC(ON=C2CCSCC2)CCO1,0,1,cycle_not_5,ok,not_c5_cycle,none
782268634,BEED.smi,O=C1CCCN1N=Cc1sccc1Cl,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1296738,AEAD.smi,Sc1ccc(Cl)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
39275156,AEAD.smi,c1cc2sccc2[nH]1,0,1,cycle_not_5,ok,not_c5_cycle,none
114448886,AEAD.smi,Cc1cc(F)c(N)cc1S,0,1,cycle_not_5,ok,not_c5_cycle,none
125084793,AEAD.smi,Cc1cc(Cl)c(N)cc1F,0,1,cycle_not_5,ok,not_c5_cycle,none
142418357,AEAD.smi,Fc1nc(F)c(Cl)nc1Cl,0,1,cycle_not_5,ok,not_c5_cycle,none
197680031,AEAD.smi,Cc1cc(O)c(Cl)cc1F,0,1,cycle_not_5,ok,not_c5_cycle,none
204412518,AEAD.smi,Cc1cc(Cl)c(F)cc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
33604917,AEAD.smi,CCc1ccc(CC)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
34308516,AEAD.smi,Cc1cc(N)c(F)cc1S,0,1,cycle_not_5,ok,not_c5_cycle,none
62202994,AEAD.smi,Cc1nc(C)c(=S)[nH]c1C,0,1,cycle_not_5,ok,not_c5_cycle,none
81914409,AEAD.smi,COc1ccc(CF)cc1,0,1,cycle_not_5,ok,not_c5_cycle,none
104684142,AEAD.smi,c1c[nH]c(-c2ccoc2)c1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
39134525,AEAD.smi,c1coc(-c2cncs2)c1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
50522668,AEAD.smi,c1cc([C@@H]2NCCS2)cs1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
50522669,AEAD.smi,c1cc([C@H]2NCCS2)cs1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1333283250,AEAD.smi,c1c[nH]c(S[C@H]2CCSC2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1333283251,AEAD.smi,c1c[nH]c(S[C@@H]2CCSC2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1333284870,AEAD.smi,c1coc(S[C@H]2CCSC2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1333284871,AEAD.smi,c1coc(S[C@@H]2CCSC2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
133332897,AEAD.smi,C1=CCC(Nc2nccs2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
163647264,AEAD.smi,C1CC(CCNC2CCC2)C1,0,1,multiple_cycles_in_component,ok,multiple_cycles,none
19883341,AEAD.smi,C1CCC(N[C@@H]2CCSC2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
19883343,AEAD.smi,C1CCC(N[C@H]2CCSC2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
20019147,AEAD.smi,c1csc(NC2CCCC2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
211440873,AEAD.smi,C(=C1/CCNC1)\C1CCCC1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
220576228,AEAD.smi,c1n[nH]cc1CC1CCCC1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
306913403,AEAD.smi,C1=C(CN2CCCC2)CCC1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
334588248,AEAD.smi,C1CCC(S[C@@H]2CCOC2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
334588253,AEAD.smi,C1CCC(S[C@H]2CCOC2)C1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
34263165,AEAD.smi,c1cc(CN2CCCC2)cs1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1529277,ACAA.smi,C1CCNCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1682358,ACAA.smi,c1ccnnc1,0,1,cycle_not_5,ok,not_c5_cycle,none
1698300,ACAA.smi,C1=NCCCN1,0,1,cycle_not_5,ok,not_c5_cycle,none
1847752,ACAA.smi,C1CSCCN1,0,1,cycle_not_5,ok,not_c5_cycle,none
32152383,ACAA.smi,C1=CCOCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
3861039,ACAA.smi,C1CSCCO1,0,1,cycle_not_5,ok,not_c5_cycle,none
4758252,ACAA.smi,C1=CCNCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
4992731,ACAA.smi,C1CCONC1,0,1,cycle_not_5,ok,not_c5_cycle,none
5052074,ACAA.smi,C1COCOC1,0,1,cycle_not_5,ok,not_c5_cycle,none
5493277,ACAA.smi,C1=CCONC1,0,1,cycle_not_5,ok,not_c5_cycle,none
88260496,ACAA.smi,C1CNCSC1,0,1,cycle_not_5,ok,not_c5_cycle,none
895216,ACAA.smi,c1cncnc1,0,1,cycle_not_5,ok,not_c5_cycle,none
20216505,ACAA.smi,C1CNCCSC1,0,1,cycle_not_5,ok,not_c5_cycle,none
39268050,ACAA.smi,C1CCNNCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
4411091,ACAA.smi,C1=CCOCOC1,0,1,cycle_not_5,ok,not_c5_cycle,none
66347132,ACAA.smi,C1=CCCNCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
96300544,ACAA.smi,C1CCNOCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
100018083,ACAA.smi,C1C[C@H]2C[C@H]1CN2,0,1,cycle_not_5,ok,not_c5_cycle,none
100060424,ACAA.smi,C1=C[C@H]2C[C@H]1CN2,0,1,cycle_not_5,ok,not_c5_cycle,none
100944057,ACAA.smi,C1S[C@H]2CN[C@H]1C2,0,1,cycle_not_5,ok,not_c5_cycle,none
106561893,ACAA.smi,C1C[C@H]2C[C@H]1NO2,0,1,cycle_not_5,ok,not_c5_cycle,none
12362980,ACAA.smi,C1S[C@@H]2CN[C@H]1C2,0,1,cycle_not_5,ok,not_c5_cycle,none
138422074,ACAA.smi,C1C[C@H]2C[C@H]1NN2,0,1,cycle_not_5,ok,not_c5_cycle,none
2559692,ACAA.smi,C1=C[C@@H]2CN[C@H]1C2,0,1,cycle_not_5,ok,not_c5_cycle,none
2559693,ACAA.smi,C1C[C@@H]2C[C@H]1CN2,0,1,cycle_not_5,ok,not_c5_cycle,none
34110562,ACAA.smi,C1CN2CCC1C2,0,1,cycle_not_5,ok,not_c5_cycle,none
